Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified,Year,Month,post_oct7
2025-04-29,OPT,PSE,Gaza Strip,31.2952,34.3332,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Production,Damage/Destruction Of Agricultural Land,99916,2025-06-10,2025-07-05,2025,4,1
2025-05-04,OPT,PSE,Gaza Strip,31.3294,34.2299,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Rocket,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,99968,2025-06-10,2025-09-23,2025,5,1
2025-04-27,OPT,PSE,Gaza Strip,31.3822,34.271,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,SVIED,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",99905,2025-06-10,2025-09-23,2025,4,1
2025-04-27,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,99906,2025-06-10,2025-07-05,2025,4,1
2025-04-29,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,99915,2025-06-10,2025-07-05,2025,4,1
2025-04-26,OPT,PSE,Gaza Strip,31.4323,34.3283,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",99890,2025-06-10,2025-09-23,2025,4,1
2025-04-26,OPT,PSE,Gaza Strip,31.5304,34.4215,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",99891,2025-06-10,2025-09-23,2025,4,1
2025-04-26,OPT,PSE,Gaza Strip,31.3822,34.271,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",99892,2025-06-10,2025-09-23,2025,4,1
2025-04-25,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95729,2025-05-03,2025-07-05,2025,4,1
2025-04-28,OPT,PSE,Gaza Strip,31.3443293,34.3095897,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,"Food Supply, Aid Systems, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints, Attack On Distribution Site",96367,2025-05-12,2025-07-05,2025,4,1
2025-04-24,OPT,PSE,Gaza Strip,31.5839,34.4659,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,SVIED,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95721,2025-05-03,2025-09-23,2025,4,1
2025-04-27,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,99907,2025-06-10,2025-07-05,2025,4,1
2025-04-23,OPT,PSE,Gaza Strip,31.5349,34.4466,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95716,2025-05-03,2025-07-05,2025,4,1
2025-04-22,OPT,PSE,Gaza Strip,31.4384767815,34.4034718931,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Supply,Damage/Destruction To Food Storage Infrastructure,97267,2025-05-17,2025-06-08,2025,4,1
2025-04-21,OPT,PSE,Gaza Strip,31.3154,34.3127,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Food-Related Equipment,95699,2025-05-03,2025-07-05,2025,4,1
2025-04-21,OPT,PSE,Gaza Strip,31.3098,34.2414,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95700,2025-05-03,2025-07-05,2025,4,1
2025-04-21,OPT,PSE,Gaza Strip,31.4525,34.3756,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95701,2025-05-03,2025-07-05,2025,4,1
2025-04-20,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95695,2025-05-03,2025-07-05,2025,4,1
2025-04-20,OPT,PSE,Gaza Strip,31.3691,34.2734,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Food-Related Equipment,95696,2025-05-03,2025-09-23,2025,4,1
2025-04-19,OPT,PSE,Gaza Strip,31.3642,34.3085,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95692,2025-05-03,2025-07-05,2025,4,1
2025-04-19,OPT,PSE,Gaza Strip,31.3098,34.2414,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95693,2025-05-03,2025-07-05,2025,4,1
2025-04-17,OPT,PSE,Gaza Strip,31.3154,34.3127,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Supply, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction To Food Storage Infrastructure",95645,2025-05-03,2025-07-05,2025,4,1
2025-04-24,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",95720,2025-05-03,2025-07-05,2025,4,1
2025-04-15,OPT,PSE,Gaza Strip,31.3314,34.3004,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95632,2025-05-03,2025-07-05,2025,4,1
2025-04-15,OPT,PSE,Gaza Strip,31.2952,34.3332,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95633,2025-05-03,2025-07-05,2025,4,1
2025-04-15,OPT,PSE,Gaza Strip,31.3739,34.3409,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Food-Related Equipment,95634,2025-05-03,2025-09-23,2025,4,1
2025-04-14,OPT,PSE,Gaza Strip,31.3474,34.2226,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95622,2025-05-03,2025-09-23,2025,4,1
2025-04-14,OPT,PSE,Gaza Strip,31.3822,34.271,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Food-Related Equipment,95623,2025-05-03,2025-09-23,2025,4,1
2025-04-13,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Agricultural Land",95617,2025-05-03,2025-09-18,2025,4,1
2025-04-24,OPT,PSE,Gaza Strip,31.5290924248,34.4840203437,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,98465,2025-05-21,2025-06-08,2025,4,1
2025-04-13,OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Supply, Aid Systems, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction To Food Storage Infrastructure, Disruption Of Aid, Attack On Aid Workers Carrying Out Food-Related Programme",95732,2025-05-03,2025-05-22,2025,4,1
2025-04-13,OPT,PSE,Gaza Strip,31.3401107,34.3222778,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Supply, Aid Systems, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction To Food Storage Infrastructure, Attack On Distribution Site",95733,2025-05-03,2025-07-05,2025,4,1
2025-04-17,OPT,PSE,Gaza Strip,31.4247734,34.3401033,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,98427,2025-05-20,2025-06-08,2025,4,1
2025-04-12,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Damage/Destruction To Food Storage Infrastructure,95609,2025-05-03,2025-09-18,2025,4,1
2025-04-12,OPT,PSE,Gaza Strip,31.2952,34.3332,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,95610,2025-05-03,2025-09-18,2025,4,1
2025-04-12,OPT,PSE,Gaza Strip,31.3637,34.3228,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95611,2025-05-03,2025-09-18,2025,4,1
2025-04-11,OPT,PSE,Gaza Strip,31.5134,34.4751,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95596,2025-05-03,2025-09-18,2025,4,1
2025-04-13,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,95618,2025-05-03,2025-07-05,2025,4,1
2025-04-12,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",95608,2025-05-03,2025-09-18,2025,4,1
2025-04-10,OPT,PSE,Gaza Strip,31.3424,34.325,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95589,2025-05-03,2025-09-18,2025,4,1
2025-04-10,OPT,PSE,Gaza Strip,31.323,34.2761,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",95587,2025-05-03,2025-09-18,2025,4,1
2025-04-06,OPT,PSE,Gaza Strip,31.4284,34.366,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95566,2025-05-03,2025-09-18,2025,4,1
2025-04-10,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",95588,2025-05-03,2025-09-18,2025,4,1
2025-04-05,OPT,PSE,Gaza Strip,31.3484,34.2961,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95560,2025-05-03,2025-09-18,2025,4,1
2025-04-05,OPT,PSE,Gaza Strip,31.3443293,34.3095897,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,"Food Supply, Aid Systems, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Attack On a Market/Restaurant/Supermarket/Bakery, Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",95454,2025-05-01,2025-09-18,2025,4,1
2025-04-04,OPT,PSE,Gaza Strip,31.323,34.2761,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95550,2025-05-03,2025-09-18,2025,4,1
2025-04-03,OPT,PSE,Gaza Strip,31.4394,34.4031,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95537,2025-05-03,2025-09-18,2025,4,1
2025-04-02,OPT,PSE,Gaza Strip,31.2952,34.3332,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,95527,2025-05-03,2025-09-18,2025,4,1
2025-04-02,OPT,PSE,Gaza Strip,31.336,34.3172,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95528,2025-05-03,2025-09-18,2025,4,1
2025-04-02,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Agricultural Land",95529,2025-05-03,2025-09-18,2025,4,1
2025-04-01,OPT,PSE,Gaza Strip,31.4214,34.3865,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95518,2025-05-03,2025-09-18,2025,4,1
2025-03-31,OPT,PSE,Gaza Strip,31.4214,34.3865,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95514,2025-05-03,2025-09-18,2025,3,1
2025-04-04,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",95548,2025-05-03,2025-09-18,2025,4,1
2025-03-29,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,95506,2025-05-03,2025-09-18,2025,3,1
2025-03-29,OPT,PSE,Gaza Strip,31.3502,34.3081,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Food-Related Equipment,95507,2025-05-03,2025-09-18,2025,3,1
2025-03-28,OPT,PSE,Gaza Strip,31.2642,34.2636,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",93837,2025-04-14,2025-09-18,2025,3,1
2025-03-27,OPT,PSE,Gaza Strip,31.50096,34.47051,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",95499,2025-05-02,2025-09-18,2025,3,1
2025-03-31,OPT,PSE,Gaza Strip,31.3502,34.3081,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,95515,2025-05-03,2025-09-18,2025,3,1
2025-03-24,OPT,PSE,Gaza Strip,31.5134,34.4751,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,93824,2025-04-14,2025-09-18,2025,3,1
2025-03-23,OPT,PSE,Gaza Strip,31.4591,34.3923,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,93816,2025-04-14,2025-09-18,2025,3,1
2025-03-22,OPT,PSE,Gaza Strip,31.2952,34.3332,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Production,Damage/Destruction Of Agricultural Land,93810,2025-04-14,2025-09-18,2025,3,1
2025-03-21,OPT,PSE,Gaza Strip,31.4394,34.4031,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,93801,2025-04-14,2025-09-18,2025,3,1
2025-03-21,OPT,PSE,Gaza Strip,31.3746,34.2993,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,93802,2025-04-14,2025-09-18,2025,3,1
2025-03-21,OPT,PSE,Gaza Strip,31.323,34.2761,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,93803,2025-04-14,2025-09-18,2025,3,1
2025-03-18,OPT,PSE,Gaza Strip,31.3691,34.2734,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Food-Related Equipment,93773,2025-04-14,2025-09-23,2025,3,1
2025-03-16,OPT,PSE,Gaza Strip,31.4557,34.4372,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,93752,2025-04-14,2025-09-18,2025,3,1
2025-03-15,OPT,PSE,Gaza Strip,31.550776,34.508922,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Attack On Aid Workers Carrying Out Food-Related Programme,93330,2025-03-27,2025-09-18,2025,3,1
2025-03-14,OPT,PSE,Gaza Strip,31.5839,34.4659,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,93734,2025-04-14,2025-09-23,2025,3,1
2025-03-13,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,93729,2025-04-14,2025-09-18,2025,3,1
2025-03-10,OPT,PSE,Gaza Strip,31.5304,34.4215,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,93705,2025-04-14,2025-09-23,2025,3,1
