Date,Country,Country ISO,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Vicinity of Health Facility Affected,Occupation of Health Facility,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Abducted,Health Supplies Taken,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Arrested,Health Workers Kidnapped,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Health Worker Profession,SiND Event ID,Year,Month,post_oct7
2024-12-01,OPT,PSE,31.4432234,34.360007,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,86966,2024,12,1
2024-12-01,OPT,PSE,32.3633455,35.3144335,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,OtherHealthProfessional,86492,2024,12,1
2024-11-30,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,86573,2024,11,1
2024-11-30,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,1,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,Doctor,86572,2024,11,1
2024-11-30,OPT,PSE,31.5038940682,34.4614505791,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,86574,2024,11,1
2024-11-29,OPT,PSE,31.3478325696,34.2932331562,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,86568,2024,11,1
2024-11-29,OPT,PSE,31.4183455,34.3502476,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,86569,2024,11,1
2024-11-29,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,HeadOfProgramme,86571,2024,11,1
2024-11-28,OPT,PSE,31.4523617091,34.3889486144,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,2,0,0,,0,0,0,HospitalStaff,86563,2024,11,1
2024-11-28,OPT,PSE,31.4482157917,34.393408289,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,1,0,0,False,0,1,0,0,,0,0,0,Paramedic,86566,2024,11,1
2024-11-28,OPT,PSE,31.4879035,34.4445419,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,1,0,0,ProgrammeStaff,86567,2024,11,1
2024-11-27,OPT,PSE,31.55012685,34.5033133774,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,86558,2024,11,1
2024-11-27,OPT,PSE,31.55012685,34.5033133774,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,86561,2024,11,1
2024-11-25,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85860,2024,11,1
2024-11-23,OPT,PSE,31.3517405124,34.2981790731,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85966,2024,11,1
2024-11-23,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85844,2024,11,1
2024-11-23,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,HeadOfProgramme,85852,2024,11,1
2024-11-22,OPT,PSE,32.1251339,35.3105767,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,1,0,1,NoInformation,0,1,0,Paramedic,86271,2024,11,1
2024-11-22,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,0,5,0,0,,0,0,0,"Administrator, Doctor, Nurse",85848,2024,11,1
2024-11-22,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,HospitalStaff,85859,2024,11,1
2024-11-21,OPT,PSE,31.4523617091,34.3889486144,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,88009,2024,11,1
2024-11-21,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,4,0,0,,0,0,0,HospitalStaff,85840,2024,11,1
2024-11-21,OPT,PSE,32.1881333,34.9679208,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,Paramedic,85850,2024,11,1
2024-11-20,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,86230,2024,11,1
2024-11-20,OPT,PSE,32.4774813,35.2534636,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Fire Arm Blunt Use,0,0,0,0,0,0,1,0,0,False,0,2,0,2,Freed,0,2,0,Paramedic,87772,2024,11,1
2024-11-20,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,1,0,False,0,0,0,1,Freed,1,0,0,Paramedic,86458,2024,11,1
2024-11-20,OPT,PSE,31.507151,34.4519234,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: No Information on Platform Type,0,0,0,0,0,0,0,0,0,False,1,3,0,0,,0,0,0,ProgrammeStaff,86226,2024,11,1
2024-11-20,OPT,PSE,31.3443293,34.3095897,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,5,0,0,ProgrammeStaff,85965,2024,11,1
2024-11-20,OPT,PSE,31.5282137,34.4831674,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,85964,2024,11,1
2024-11-20,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85835,2024,11,1
2024-11-19,OPT,PSE,32.4619051608,35.3127190317,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,2,Freed,2,0,0,Paramedic,87771,2024,11,1
2024-11-19,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,2,0,2,Freed,0,2,0,Paramedic,85961,2024,11,1
2024-11-19,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85856,2024,11,1
2024-11-19,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85826,2024,11,1
2024-11-19,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,1,HospitalStaff,85825,2024,11,1
2024-11-19,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85824,2024,11,1
2024-11-18,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,HospitalStaff,85822,2024,11,1
2024-11-18,OPT,PSE,31.5369019189,34.4998174644,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,85963,2024,11,1
2024-11-17,OPT,PSE,31.9107874739,35.3676544619,(5) Linear Feature e.g. Along Road/River ,Host Government: Military,Israeli Defence Forces,Fist and Foot,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,86870,2024,11,1
2024-11-17,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85932,2024,11,1
2024-11-17,OPT,PSE,31.5462697065,34.5004981667,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85934,2024,11,1
2024-11-17,OPT,PSE,31.9030543,35.1952255,(2) 25 km Precision ,Multiple,"Israeli Defence Forces, Israeli police",Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,AmbulanceDriver,85820,2024,11,1
2024-11-15,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85853,2024,11,1
2024-11-15,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85855,2024,11,1
2024-11-13,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85821,2024,11,1
2024-11-12,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85614,2024,11,1
2024-11-12,OPT,PSE,31.4247734,34.3401033,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,87100,2024,11,1
2024-11-12,OPT,PSE,31.5381733,34.4967247,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,87294,2024,11,1
2024-11-12,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85612,2024,11,1
2024-11-12,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85613,2024,11,1
2024-11-12,OPT,PSE,31.4247754,34.3382452847,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85929,2024,11,1
2024-11-12,OPT,PSE,31.5129958575,34.4582729038,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85646,2024,11,1
2024-11-12,OPT,PSE,31.539022,34.5384182,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,Doctor,85649,2024,11,1
2024-11-11,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,1,0,0,0,0,0,0,0,False,0,3,0,0,,0,0,0,HospitalStaff,85819,2024,11,1
2024-11-11,OPT,PSE,31.4523617091,34.3889486144,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85645,2024,11,1
2024-11-11,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,86036,2024,11,1
2024-11-10,OPT,PSE,31.4432234,34.360007,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85928,2024,11,1
2024-11-10,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85644,2024,11,1
2024-11-10,OPT,PSE,31.5213371522,34.4732018019,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,OtherHealthProfessional,86037,2024,11,1
2024-11-09,OPT,PSE,31.2752047,34.2558269,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,1,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85643,2024,11,1
2024-11-09,OPT,PSE,32.35068,35.3497657,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,False,0,0,0,0,,0,0,0,,87770,2024,11,1
2024-11-09,OPT,PSE,31.4200022681,34.3597412109,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85642,2024,11,1
2024-11-08,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85640,2024,11,1
2024-11-07,OPT,PSE,31.5282137,34.4831674,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,NoInformation,85639,2024,11,1
2024-11-07,OPT,PSE,31.8082981,35.2573042,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,OtherHealthProfessional,85813,2024,11,1
2024-11-07,OPT,PSE,31.512286996,34.458521601,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85641,2024,11,1
2024-11-05,OPT,PSE,31.5363212588,34.4962499376,(2) 25 km Precision ,NSA,"al-Aqsa Martyrs' Brigades, Palestinian Islamic Jihad","Mine, Unspecified IED",0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,87123,2024,11,1
2024-11-05,OPT,PSE,32.317711389,35.0592180861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87769,2024,11,1
2024-11-05,OPT,PSE,32.4095293,35.2800574,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,OtherHealthProfessional,85702,2024,11,1
2024-11-05,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85608,2024,11,1
2024-11-04,OPT,PSE,31.5328052165,34.4822216034,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,1,0,0,False,0,0,0,0,,1,0,0,ProgrammeStaff,85615,2024,11,1
2024-11-04,OPT,PSE,31.5326589024,34.4701615322,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,86383,2024,11,1
2024-11-03,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85606,2024,11,1
2024-11-03,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85619,2024,11,1
2024-11-02,OPT,PSE,31.4482607,34.3935262,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Pharmacist,85910,2024,11,1
2024-11-02,OPT,PSE,31.4482157917,34.393408289,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,1,0,0,AmbulanceDriver,85617,2024,11,1
2024-11-02,OPT,PSE,31.5326589024,34.4701615322,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85616,2024,11,1
2024-10-31,OPT,PSE,32.2205316,35.2569374,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,1,0,0,,0,1,0,ProgrammeStaff,89577,2024,10,1
2024-10-31,OPT,PSE,32.317711389,35.0592180861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,86804,2024,10,1
2024-10-31,OPT,PSE,32.3111468,35.0275505,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87767,2024,10,1
2024-10-31,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,0,0,0,0,0,False,0,4,0,0,,0,0,0,HospitalStaff,85185,2024,10,1
2024-10-31,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85586,2024,10,1
2024-10-31,OPT,PSE,31.4522063292,34.3968855597,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,Paramedic,85602,2024,10,1
2024-10-28,OPT,PSE,32.2202442233,35.2981281731,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,Paramedic,85188,2024,10,1
2024-10-27,OPT,PSE,31.5388999105,34.5014423969,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,1,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,84922,2024,10,1
2024-10-26,OPT,PSE,31.54977,34.5024697,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85182,2024,10,1
2024-10-26,OPT,PSE,31.5290924248,34.4840203437,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,1,0,0,0,0,0,0,False,1,0,0,1,Freed,0,0,0,Doctor,85623,2024,10,1
2024-10-25,OPT,PSE,31.54977,34.5024697,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,85177,2024,10,1
2024-10-25,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,84920,2024,10,1
2024-10-25,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,84919,2024,10,1
2024-10-25,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,84913,2024,10,1
2024-10-25,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,1,1,0,0,4,0,0,0,False,0,4,0,44,"Freed, Missing, StillInCaptivity",0,0,44,"Cleaner, Doctor, HeadOfProgramme, HospitalStaff, Nurse, Surgeon",84911,2024,10,1
2024-10-25,OPT,PSE,31.5381733,34.4967247,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,1,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85175,2024,10,1
2024-10-24,OPT,PSE,32.1791437,35.3349466,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,1,0,0,ProgrammeStaff,87766,2024,10,1
2024-10-24,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,1,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,HospitalStaff,84910,2024,10,1
2024-10-24,OPT,PSE,31.4238475642,34.3747080619,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,NoInformation,85171,2024,10,1
2024-10-24,OPT,PSE,31.4482157917,34.393408289,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Educator,85172,2024,10,1
2024-10-24,OPT,PSE,31.3313983,34.3158995853,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,OtherHealthProfessional,85170,2024,10,1
2024-10-24,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85001,2024,10,1
2024-10-24,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85179,2024,10,1
2024-10-24,OPT,PSE,32.1791437,35.3349466,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,False,0,1,0,0,,0,0,0,AmbulanceDriver,85187,2024,10,1
2024-10-24,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,84999,2024,10,1
2024-10-24,OPT,PSE,31.5134844,34.4528214,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85230,2024,10,1
2024-10-23,OPT,PSE,31.523532106,34.4812682341,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,1,0,0,True,0,0,0,5,NoInformation,0,0,0,ProgrammeStaff,85097,2024,10,1
2024-10-23,OPT,PSE,31.54977,34.5024697,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,2,0,0,"Paramedic, ProgrammeStaff",85084,2024,10,1
2024-10-23,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85000,2024,10,1
2024-10-23,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,86285,2024,10,1
2024-10-23,OPT,PSE,31.54977,34.5024697,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,84959,2024,10,1
2024-10-23,OPT,PSE,31.54977,34.5024697,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,"Doctor, Nurse",84953,2024,10,1
2024-10-23,OPT,PSE,31.9490405,35.4654861,(2) 25 km Precision ,Civilian,Israeli settlers,"Stones, Sticks and Gravel",0,1,0,0,0,0,1,0,0,False,0,0,0,0,,0,0,0,,87765,2024,10,1
2024-10-23,OPT,PSE,31.5363212588,34.4962499376,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,86156,2024,10,1
2024-10-23,OPT,PSE,31.5290924248,34.4840203437,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,1,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,86149,2024,10,1
