Date,Event Description,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Location of Incident,Occupation of Health Facility,Vicinity of Health Facility Affected,"Affects Access to Medicines, Vaccines And Other Health Products",Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Attacks on Emergency Medical Services,Children's Health Services Affected,Attacks On Children's Hospitals,Women's Health Services Affected,Hospital Utilities Affected,SiND Event ID,Date Event Entered,Date Event Modified,_source,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Reported Health Worker Profession,description_clean,sgbv_type,severity_score,severity_label,Year,Month,Month_Name,Year_Month,Quarter,Week,Day_of_Week,post_oct7,Period_Binary,Conflict_Phase,Weapon_Category,Perpetrator_Simple,Total_Casualties,Severity_Score,Severity_Label,Has_Casualties,Lethal_Incident,Facility_Destroyed,Facility_Damaged,Forceful_Entry,Transport_Destroyed,Transport_Damaged,Transport_Stolen,Facility_Attack,Transport_Attack,Access_Disruption,Region,Desc_Word_Count,Desc_Char_Count,kw_hospital,kw_ambulance,kw_doctor,kw_nurse,kw_paramedic,kw_red_crescent,kw_un_staff,kw_mass_casualty,Map_Color,Map_Radius,protected_entity,residential_strike,children_affected,mass_casualty,repeat_target_text,days_since_oct7,days_since_last_attack,is_weekend,month_count,month_velocity_pct,targeting_score,targeting_label,targeting_map,casualty_intensity,topic,topic_reduced,theme,mode
2023-11-20,As reported 20 November 2023: A school psychologist was killed in his home by Israeli shells.,Gaza Strip,31.4,34.3,"(4) Province, State, Governorate ",Government: Military,Israeli Defence Forces,Shelling,Home,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,61229,2024-08-01,2024-11-23,insec,,,,As reported 20 November 2023: A school psychologist was killed in his home by Israeli shells.,none,5,medium,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Artillery/Shelling,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,16,93,0,0,0,0,0,0,0,0,red,7.2,0,1,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
2023-11-20,20 November 2023: The head of physical therapy in the burns department of a medical facility was killed alongside his family members in an Israeli bombing on their family home.,Gaza Strip,31.5,34.4,"(4) Province, State, Governorate ",Government: Military,Israeli Defence Forces,Unspecified Explosive,Home,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,72239,2024-09-03,2024-11-23,insec,,,,The head of physical therapy in the burns department of a medical facility was killed alongside his family members in an Israeli bombing on their family home.,none,5,medium,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Explosive/IED,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,27,158,0,0,0,0,0,0,0,0,red,7.2,0,1,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
2023-11-20,20 November 2023: Two nurses were killed by an Israeli attack on their home.,Gaza Strip,31.2,34.2,"(3) District, Communicipality or Commune ",Government: Military,Israeli Defence Forces,Firearms,Home,0,0,False,2,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,74911,2024-09-12,2025-01-10,insec,,,,Two nurses were killed by an Israeli attack on their home.,none,10,high,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,2,8.0,High,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,11,58,0,0,0,0,0,0,0,0,red,10.4,0,1,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,2,0,0,Airstrikes & Killings,Direct Violence
2023-11-20,20 November 2023: A health worker was arrested by Israeli forces on a road. He was released 13 October 2025.,Gaza Strip,31.4,34.3,"(4) Province, State, Governorate ",Government: Military,Israeli Defence Forces,Firearms,Road,0,0,False,0,0,0,1,Freed,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,85049,2024-11-04,2026-01-26,insec,,,,A health worker was arrested by Israeli forces on a road. He was released 13 October 2025.,none,1,low,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,Gaza Strip,17,90,0,0,0,0,0,0,0,0,#4a90d9,4.8,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,0,3,3,Arrests & Detentions,Detention
2023-11-20,November 2023: The vicinity of an medical facility was hit by Israeli airstrikes.,Gaza Strip,31.2,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,1,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,85285,2024-11-13,2024-11-24,insec,,,,November 2023: The vicinity of an medical facility was hit by Israeli airstrikes.,none,0,minimal,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,13,81,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,0,-1,0,Airstrikes & Killings,Direct Violence
2023-11-19,19 November 2023: The head of a medical facility's surgery department and a number of his children were killed after an Israeli airstrike hit their home. ,Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Home,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42162,2023-11-29,2024-11-23,insec,,,,The head of a medical facility's surgery department and a number of his children were killed after an Israeli airstrike hit their home.,none,5,medium,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,23,135,0,0,0,0,0,0,0,0,red,7.2,0,1,1,0,0,43,1.0,0,354,-15.513126491646778,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
2023-11-19,19 November 2023: An Israeli airstrike hit the paediatric section of a medical facility. An unspecified number of casualties were reported. ,Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,ChildrensHealthEvent,NotApplicable,NotApplicable,NotApplicable,42673,2023-12-21,2024-11-23,insec,,,,An Israeli airstrike hit the paediatric section of a medical facility. An unspecified number of casualties were reported.,none,2,low,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,0,0.0,,0,0,0,1,0,0,0,0,1,0,0,Gaza Strip,18,121,0,0,0,0,0,0,0,0,purple,4.0,0,0,0,0,0,43,0.0,0,354,-15.513126491646778,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2023-11-19,19 November 2023: A Red Cross ambulance crew was prevented by Israeli soldiers from reaching a casualty near a medical facility. The crew was forced to exit the ambulance with their hands raised and made to kneel while soldiers searched them and the ambulance. Some items were confiscated from the ambulance.,West Bank,32.4,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,True,0,0,0,0,,2,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42674,2023-12-21,2025-03-12,insec,,,,A Red Cross ambulance crew was prevented by Israeli soldiers from reaching a casualty near a medical facility. The crew was forced to exit the ambulance with their hands raised and made to kneel while soldiers searched them and the ambulance. Some items were confiscated from the ambulance.,none,0,minimal,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,1.0,Low,0,0,0,0,0,0,0,0,0,0,1,West Bank,48,290,0,1,0,0,1,1,0,0,#4a90d9,4.8,1,0,0,0,0,43,0.0,0,354,-15.513126491646778,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2023-11-19,19 November 2023: A health care worker was killed after an attack by Israeli forces.,Gaza Strip,31.3,34.3,"(3) District, Communicipality or Commune ",Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,68543,2024-08-27,2025-01-10,insec,,,,A health care worker was killed after an attack by Israeli forces.,none,5,medium,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,12,66,0,0,0,0,0,0,0,0,red,7.2,0,0,0,0,0,43,0.0,0,354,-15.513126491646778,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
2023-11-19,19 November 2023: A nurse was killed after an attack by Israeli forces.,Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,74521,2024-09-11,2025-01-10,insec,,,,A nurse was killed after an attack by Israeli forces.,none,5,medium,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,10,53,0,0,0,1,0,0,0,0,red,7.2,0,0,0,0,0,43,0.0,0,354,-15.513126491646778,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
2023-11-19,19 November 2023: A pharmacist was killed in her home by Israeli bombing. ,Gaza Strip,31.5,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Unspecified Explosive,Home,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,84705,2024-10-18,2024-11-23,insec,,,,A pharmacist was killed in her home by Israeli bombing.,none,5,medium,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Explosive/IED,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,10,55,0,0,0,0,0,0,0,0,red,7.2,0,1,0,0,0,43,0.0,0,354,-15.513126491646778,0,,Not flagged,1,9,9,Residential / Home Strikes,Direct Violence
2023-11-19,"19 November 2023: A nurse and his family were killed when Israeli airstrikes hit their home. 41 people were killed. _x000D_
",Gaza Strip,31.4,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Home,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,84767,2024-10-21,2024-11-23,insec,,,,A nurse and his family were killed when Israeli airstrikes hit their home. 41 people were killed. _x000D_,none,5,medium,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,18,105,0,0,0,1,0,0,0,0,red,7.2,0,1,0,0,0,43,0.0,0,354,-15.513126491646778,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
2023-11-19,19 November 2023: A medical facility was reportedly occupied by Israeli soldiers who fortified themselves inside the facility.,Gaza Strip,31.5,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,1,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,85250,2024-11-12,2024-11-24,insec,,,,A medical facility was reportedly occupied by Israeli soldiers who fortified themselves inside the facility.,none,3,low,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,1,0,0,0,1,0,0,Gaza Strip,15,108,0,0,0,0,0,0,0,0,purple,4.0,0,0,0,0,0,43,0.0,0,354,-15.513126491646778,0,,Not flagged,0,-1,2,Ambulance Access Denied,Access Denial
2023-11-19,"19 November 2023: A radiology technician was arrested, stripped and handcuffed by Israeli forces while evacuating south. He was tortured and interrogated in Israeli barracks until his release on January 14.",Gaza Strip,31.4,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,False,0,0,0,1,Freed,0,0,1,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,85257,2024-11-12,2024-11-24,insec,,,,"A radiology technician was arrested, stripped and handcuffed by Israeli forces while evacuating south. He was tortured and interrogated in Israeli barracks until his release on January 14.",forced_stripping_detention,1,low,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,Gaza Strip,28,188,0,0,0,0,0,0,0,0,#4a90d9,4.8,0,0,0,0,0,43,0.0,0,354,-15.513126491646778,0,,Not flagged,0,3,3,Arrests & Detentions,Detention
2023-11-19,19 November 2023: A Red Cross ambulance was inspected and denied access to a camp by Israeli forces. The crew were detained.,West Bank,32.2,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,True,0,0,0,1,NoInformation,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,89634,2025-03-11,2025-03-23,insec,,,,A Red Cross ambulance was inspected and denied access to a camp by Israeli forces. The crew were detained.,none,1,low,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,1,West Bank,19,106,0,1,0,0,0,1,0,0,#4a90d9,4.8,1,0,0,0,0,43,0.0,0,354,-15.513126491646778,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2023-11-19,"19 November 2023: A Red Cross ambulance on their way to transport a patient from a camp was directly fired at by Israeli forces, denying their access to the casualty. _x000D_
",West Bank,32.2,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,89931,2025-03-12,2025-03-23,insec,,,,"A Red Cross ambulance on their way to transport a patient from a camp was directly fired at by Israeli forces, denying their access to the casualty. _x000D_",none,0,minimal,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,28,156,0,1,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,43,0.0,0,354,-15.513126491646778,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2023-11-19,"19 November 2023: A Red Cross ambulance crew in a camp was detained and inspected by Israeli forces on their way to transport a patient. Crew members were asked to raise their clothes and underwent bodily searches._x000D_
_x000D_
",West Bank,32.2,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,False,0,0,0,1,Freed,0,0,1,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,89935,2025-03-12,2025-03-23,insec,,,,A Red Cross ambulance crew in a camp was detained and inspected by Israeli forces on their way to transport a patient. Crew members were asked to raise their clothes and underwent bodily searches._x000D_ _x000D_,unverified_sgbv,1,low,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,West Bank,35,211,0,1,0,0,0,1,0,0,#4a90d9,4.8,1,0,0,0,0,43,0.0,0,354,-15.513126491646778,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2023-11-19,"19 November 2023: A PRCS ambulance on the way to transport a casualty in a camp was directly fired at by Israeli forces, denying the crew access to the casualty. _x000D_
_x000D_
",West Bank,31.6,35.1,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,89939,2025-03-12,2025-03-23,insec,,,,"A PRCS ambulance on the way to transport a casualty in a camp was directly fired at by Israeli forces, denying the crew access to the casualty. _x000D_ _x000D_",none,0,minimal,2023,11,November,2023-11,2023Q4,46,Sunday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,29,159,0,1,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,43,0.0,0,354,-15.513126491646778,0,,Not flagged,0,2,2,Ambulance Access Denied,Access Denial
2023-11-18,18 November 2023: A clearly marked INGO health evacuation convoy was hit by Israeli gunfire. Two family members of staff member were killed. ,Gaza Strip,31.5,34.4,(5) Linear Feature e.g. Along Road/River ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42129,2023-11-27,2024-11-23,insec,,,,A clearly marked INGO health evacuation convoy was hit by Israeli gunfire. Two family members of staff member were killed.,none,0,minimal,2023,11,November,2023-11,2023Q4,46,Saturday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,20,122,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,1,0,0,0,42,1.0,1,354,-15.513126491646778,0,,Not flagged,0,-1,8,INGO Facilities Attacked,Direct Violence
2023-11-18,"18 November 2023: INGO health staff members and families were denied evacuation at checkpoint, despite information exchanged with the Israeli army. They left a few hours later due to active gunfire. ",Gaza Strip,31.4,34.3,(5) Linear Feature e.g. Along Road/River ,Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42131,2023-11-27,2024-11-23,insec,,,,"INGO health staff members and families were denied evacuation at checkpoint, despite information exchanged with the Israeli army. They left a few hours later due to active gunfire.",none,0,minimal,2023,11,November,2023-11,2023Q4,46,Saturday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,Gaza Strip,28,180,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,42,0.0,1,354,-15.513126491646778,0,,Not flagged,0,8,8,INGO Facilities Attacked,Direct Violence
2023-11-18,18 November 2023: Six PCRS ambulances stopped operating due to fuel shortages.,Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42152,2023-11-28,2024-11-23,insec,,,,Six PCRS ambulances stopped operating due to fuel shortages.,none,0,minimal,2023,11,November,2023-11,2023Q4,46,Saturday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),No Direct Violence,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,9,60,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,42,0.0,1,354,-15.513126491646778,0,,Not flagged,0,-1,4,Fuel & Supply Deprivation,Access Denial
2023-11-18,"18 November 2023: In Bureij Refugee Camp, a rehabilitation centre for people with special needs was hit by an Israeli airstrike inside the camp. One person was killed and an unspecified number injured. ",Gaza Strip,31.4,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42153,2023-11-28,2025-01-10,insec,,,,"In Bureij Refugee Camp, a rehabilitation centre for people with special needs was hit by an Israeli airstrike inside the camp. One person was killed and an unspecified number injured.",none,2,low,2023,11,November,2023-11,2023Q4,46,Saturday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,0,0.0,,0,0,0,1,0,0,0,0,1,0,0,Gaza Strip,30,183,0,0,0,0,0,0,0,0,purple,4.0,0,0,0,0,0,42,0.0,1,354,-15.513126491646778,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2023-11-18,18 November 2023: Around 500 people were reportedly forced to evacuate a medical facility at gunpoint. Patients  unable to move or in critical condition remained in the medical facility. Israeli forces denied giving any order,Gaza Strip,31.5,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42154,2023-11-28,2024-11-23,insec,,,,Around 500 people were reportedly forced to evacuate a medical facility at gunpoint. Patients unable to move or in critical condition remained in the medical facility. Israeli forces denied giving any order,none,3,low,2023,11,November,2023-11,2023Q4,46,Saturday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,1,0,0,0,1,0,0,Gaza Strip,32,206,0,0,0,0,0,0,0,0,purple,4.0,0,0,0,0,0,42,0.0,1,354,-15.513126491646778,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2023-11-18,18 November 2023: The head of an internal medicine department and his entire family was killed after Israeli airstrikes hit his home,Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Home,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42167,2023-11-29,2024-11-23,insec,,,,The head of an internal medicine department and his entire family was killed after Israeli airstrikes hit his home,none,5,medium,2023,11,November,2023-11,2023Q4,46,Saturday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,19,114,0,0,0,0,0,0,0,0,red,7.2,0,1,0,0,0,42,0.0,1,354,-15.513126491646778,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
